Timestamp,Open,High,Low,Close,Volume,y,Upper_Band,Lower_Band,Buy_Signal,Sell_Signal,EMA,TEMA,RSI
2024-11-01 15:30:00+00:00,70873.98,70878.0,70802.07,70826.98,23.62006,70582.53442428166,70696.80679553932,70468.26205302401,,,,70787.59683955122,43.91832062768706
2024-11-01 15:31:00+00:00,70826.99,70839.2,70650.0,70669.59,40.9324,70540.33087436258,70654.60324562024,70426.05850310493,,,,70747.38183685057,36.095786331130725
2024-11-01 15:32:00+00:00,70669.59,70703.21,70460.0,70473.99,120.40428,70495.25394020288,70609.52631146053,70380.98156894522,,,,70664.65050582564,29.14747734701139
2024-11-01 15:33:00+00:00,70473.99,70600.0,70444.0,70584.01,59.16439,70447.44249292545,70561.7148641831,70333.17012166779,,70584.01,,70626.65704912307,36.54636747764234
2024-11-01 15:34:00+00:00,70584.01,70629.1,70538.0,70628.0,38.88679,70397.13124013737,70511.40361139503,70282.85886887972,,,,70608.40692676512,39.27680882785429
2024-11-01 15:35:00+00:00,70628.0,70628.0,70498.57,70554.01,53.361,70344.63719372782,70458.90956498547,70230.36482247016,,,,70575.78222107196,36.43679605247102
2024-11-01 15:36:00+00:00,70554.01,70554.01,70450.0,70472.0,38.69838,70290.35562982435,70404.628001082,70176.0832585667,,,,70529.35817466812,33.541794134287954
2024-11-01 15:37:00+00:00,70472.0,70500.0,70238.09,70252.61,131.30669,70234.74840842713,70349.02077968478,70120.47603716947,,,,70436.12562071861,27.29418905772971
2024-11-01 15:38:00+00:00,70252.6,70257.23,70042.92,70095.99,240.13201,70178.3355289516,70292.60790020926,70064.06315769395,,,,70321.1322098973,23.875257415804256
2024-11-01 15:39:00+00:00,70095.99,70204.0,70059.91,70059.91,55.74166,70121.6746171854,70235.94698844306,70007.40224592775,,,,70220.03085716808,23.15567320323801
2024-11-01 15:40:00+00:00,70059.92,70059.92,69931.25,69972.0,257.67237,70065.35321959748,70179.62559085514,69951.08084833983,,,,70117.29404809949,21.458633291103283
2024-11-01 15:41:00+00:00,69972.01,70044.0,69740.0,69793.04,160.55447,70009.96526364073,70124.23763489838,69895.69289238307,,,,69989.98290359447,18.488130191466155
2024-11-01 15:42:00+00:00,69793.04,70000.0,69793.04,69812.01,98.09386,69956.09913941732,70070.37151067497,69841.82676815966,,,,69894.32145351941,19.756177922354638
2024-11-01 15:43:00+00:00,69812.0,69900.01,69798.0,69854.0,71.70483,69904.31409073912,70018.58646199678,69790.04171948147,,,,69830.92151134684,22.6254778839009
2024-11-01 15:44:00+00:00,69854.0,69945.71,69801.44,69945.71,77.6289,69855.13867525099,69969.41104650864,69740.86630399333,,,,69807.01684797408,28.62817780543361
2024-11-01 15:45:00+00:00,69945.71,69954.0,69739.9,69739.9,83.61542,69809.04760828053,69923.31997953818,69694.77523702287,,,,69738.26278205951,24.10809833603352
2024-11-01 15:46:00+00:00,69739.9,69813.63,69576.0,69705.77,217.10559,69766.45694964942,69880.72932090708,69652.18457839177,,,,69677.32873614975,23.446958422259513
2024-11-01 15:47:00+00:00,69707.11,69707.11,69464.86,69464.87,216.55215,69727.71216560437,69841.98453686203,69613.43979434672,,,,69569.26471098923,19.402400320930752
2024-11-01 15:48:00+00:00,69464.87,69508.0,69366.0,69455.61,111.70717,69693.08133504879,69807.35370630644,69578.80896379113,,,,69482.89923939409,19.264835074433293
2024-11-01 15:49:00+00:00,69455.61,69455.62,69256.0,69368.12,109.2964,69662.75448685151,69777.02685810917,69548.48211559386,,,,69394.25544972168,17.968555860558567
2024-11-01 15:50:00+00:00,69368.12,69408.3,69223.0,69288.64,109.47295,69636.84497340604,69751.1173446637,69522.57260214839,,,,69306.00862010464,16.858760205014818
2024-11-01 15:51:00+00:00,69288.63,69293.81,69044.0,69179.39,175.67133,69615.39387226287,69729.66624352052,69501.12150100521,,,,69210.54283269132,15.446519414044843
2024-11-01 15:52:00+00:00,69179.39,69475.39,69153.22,69475.39,152.84934,69598.37071993726,69712.64309119491,69484.0983486796,,,,69214.4608452611,32.05394493898612
2024-11-01 15:53:00+00:00,69475.39,69515.16,69353.43,69483.99,126.29642,69585.68596611418,69699.95833737183,69471.41359485652,,,,69225.11219832925,32.46896173594688
2024-11-01 15:54:00+00:00,69484.0,69624.0,69462.01,69606.07,99.53531,69577.20380879423,69691.47618005189,69462.93143753658,,,,69270.35483155804,38.23617928368124
2024-11-01 15:55:00+00:00,69606.07,69617.99,69462.03,69485.9,90.98799,69572.74276439537,69687.01513565303,69458.47039313772,,,,69280.63325255566,35.06197075537334
2024-11-01 15:56:00+00:00,69485.91,69630.57,69485.9,69615.65,107.07165,69572.10427022204,69686.3766414797,69457.83189896439,,,,69326.69016560927,40.77854714342199
2024-11-01 15:57:00+00:00,69616.0,69622.66,69500.0,69568.0,62.32092,69575.07000564806,69689.34237690571,69460.7976343904,,,,69355.61643663787,39.40657339703086
2024-11-01 15:58:00+00:00,69568.0,69568.0,69447.11,69478.0,54.08797,69581.41773322041,69695.69010447807,69467.14536196276,,,,69359.10304617148,36.88251788731296
2024-11-01 15:59:00+00:00,69477.99,69482.85,69332.0,69387.77,76.39828,69590.9235976083,69705.19596886596,69476.65122635064,69387.77,,,69341.40892334213,34.49688690876795
2024-11-01 16:00:00+00:00,69387.78,69439.85,69352.0,69424.0,95.68166,69603.37145481374,69717.64382607139,69489.09908355608,,,,69339.01883877248,36.27912808715982
2024-11-01 16:01:00+00:00,69424.0,69575.76,69373.51,69575.76,61.70367,69618.55543073753,69732.82780199518,69504.28305947987,,,,69378.98569704614,43.24509777197011
2024-11-01 16:02:00+00:00,69575.76,69640.0,69514.0,69598.91,47.43942,69636.2700696557,69750.54244091336,69521.99769839805,,,,69419.9851032988,44.246368209400515
2024-11-01 16:03:00+00:00,69598.91,69648.0,69538.0,69644.48,33.33129,69656.31501399082,69770.58738524848,69542.04264273317,,,,69467.26396380967,46.25633110998175
2024-11-01 16:04:00+00:00,69644.47,69708.91,69579.9,69708.91,48.2661,69678.49036838027,69792.76273963792,69564.21799712261,,,,69524.19479861774,49.05291593872184
2024-11-01 16:05:00+00:00,69708.9,69712.43,69542.0,69542.0,84.91106,69702.58322275974,69816.8555940174,69588.31085150209,69542.0,,,69528.62285146932,42.83458090115303
2024-11-01 16:06:00+00:00,69542.01,69600.0,69506.0,69587.99,49.74842,69728.36673326168,69842.63910451933,69614.09436200402,,,,69545.03022137904,44.90697176426827
2024-11-01 16:07:00+00:00,69588.0,69722.0,69588.0,69690.0,41.94594,69755.59840770489,69869.87077896255,69641.32603644724,,,,69585.63058930544,49.29763860866544
2024-11-01 16:08:00+00:00,69690.01,69778.89,69666.66,69758.0,43.21132,69784.01231305538,69898.28468431304,69669.73994179773,,,,69636.98307707318,52.0414289538252
2024-11-01 16:09:00+00:00,69758.0,69816.0,69724.85,69780.01,45.55106,69813.31485048251,69927.58722174016,69699.04247922485,,,,69684.89940873062,52.92933875429729
2024-11-01 16:10:00+00:00,69780.0,69864.27,69780.0,69804.01,58.62051,69843.19333067248,69957.46570193014,69728.92095941483,,,,69730.20893504287,53.93092418285822
2024-11-01 16:11:00+00:00,69804.0,69830.14,69768.17,69782.0,63.98962,69873.31098762252,69987.58335888018,69759.03861636487,,,,69761.17500626903,52.820888637560515
2024-11-01 16:12:00+00:00,69782.0,69909.1,69772.0,69900.01,58.65641,69903.3235002326,70017.59587149025,69789.05112897494,,,,69816.50243466014,57.8323240777612
2024-11-01 16:13:00+00:00,69900.01,69925.42,69860.0,69919.36,44.03173,69932.88577486853,70047.15814612618,69818.61340361087,,,,69865.95300053283,58.608693392287165
2024-11-01 16:14:00+00:00,69919.36,70032.61,69894.68,70032.61,231.27826,69961.66144988908,70075.93382114674,69847.38907863143,,,,69934.68462918879,62.91254823719214
2024-11-01 16:15:00+00:00,70032.6,70159.99,69951.32,69952.01,69.29202,69989.33091816591,70103.60328942357,69875.05854690826,,,,69968.63716792292,58.26882572931216
2024-11-01 16:16:00+00:00,69952.01,70120.0,69952.0,70120.0,40.57727,70015.6110874774,70129.88345873506,69901.33871621975,,,,70038.37374571784,64.20005151713862
2024-11-01 16:17:00+00:00,70120.0,70309.97,70120.0,70228.44,86.57319,70040.25737313242,70154.52974439008,69925.98500187477,,,,70121.74216041938,67.41916862268954
2024-11-01 16:18:00+00:00,70228.64,70348.0,70213.29,70292.0,72.09708,70063.07747213852,70177.34984339618,69948.80510088087,,,,70204.29743250027,69.16909474332752
2024-11-01 16:19:00+00:00,70292.0,70515.16,70286.0,70455.92,101.68321,70083.92829247432,70198.20066373197,69969.65592121666,,,,70311.87226090266,73.17122432378105
2024-11-01 16:20:00+00:00,70455.93,70469.56,70300.01,70300.01,84.3034,70102.71946994273,70216.99184120039,69988.44709868508,,,,70356.584257993,64.5839352466964
2024-11-01 16:21:00+00:00,70300.01,70300.01,70151.47,70151.47,66.67048,70119.40792411528,70233.68029537293,70005.13555285762,,,,70351.48815602851,57.64302175216416
2024-11-01 16:22:00+00:00,70151.47,70187.0,70050.99,70110.01,73.56832,70133.99799148968,70248.27036274734,70019.72562023203,,,,70333.44739402719,55.839166777373606
2024-11-01 16:23:00+00:00,70110.02,70257.99,70110.0,70185.16,72.79628,70146.52873817127,70260.80110942892,70032.25636691361,,,,70335.27439549491,58.38146248772224
2024-11-01 16:24:00+00:00,70185.15,70220.0,70130.6,70142.02,40.63197,70157.06515172224,70271.3375229799,70042.79278046459,,,,70322.87439362863,56.3750885317639
2024-11-01 16:25:00+00:00,70142.02,70181.82,70047.2,70071.28,39.04449,70165.68400347722,70279.95637473487,70051.41163221956,,,,70291.83928857952,53.149522920457684
2024-11-01 16:26:00+00:00,70071.27,70194.0,70042.01,70194.0,39.73268,70172.47993176954,70286.7523030272,70058.20756051189,,,,70295.97726610812,57.67392896926723
2024-11-01 16:27:00+00:00,70193.99,70245.07,70151.09,70151.1,20.33186,70177.54583922717,70291.81821048482,70063.27346796951,,,,70286.14293746832,55.65070097854286
2024-11-01 16:28:00+00:00,70151.1,70260.0,70151.09,70186.98,22.90584,70180.97616408595,70295.2485353436,70066.7037928283,,,,70285.43393763211,57.00908268424361
2024-11-01 16:29:00+00:00,70186.98,70232.0,70166.0,70224.01,33.49168,70182.85721932906,70297.12959058672,70068.5848480714,,,,70292.6290845106,58.424418060638565
2024-11-01 16:30:00+00:00,70224.01,70272.73,70181.96,70266.0,46.42222,70183.28229856906,70297.55466982671,70069.0099273114,,,,70307.6657749563,60.031284169385
2024-11-01 16:31:00+00:00,70266.0,70345.7,70218.0,70247.99,56.83827,70182.34117599898,70296.61354725664,70068.06880474133,,,,70313.59899948936,58.97838507453935
2024-11-01 16:32:00+00:00,70247.99,70308.0,70226.8,70245.99,33.46479,70180.13343405146,70294.40580530911,70065.8610627938,,,,70316.27554270499,58.854934542537855
2024-11-01 16:33:00+00:00,70245.99,70386.0,70244.0,70368.0,39.09714,70176.76869484068,70291.04106609833,70062.49632358302,,,,70348.5243237247,63.828992181106386
2024-11-01 16:34:00+00:00,70367.99,70396.0,70338.0,70342.01,19.56962,70172.37022823063,70286.64259948829,70058.09785697298,,,,70366.59314925228,62.10662199202643
2024-11-01 16:35:00+00:00,70342.01,70372.0,70212.17,70215.35,56.64713,70167.08099306872,70281.35336432638,70052.80862181107,,,,70346.90533913158,54.40215647623498
2024-11-01 16:36:00+00:00,70215.36,70268.0,70200.0,70219.91,27.16601,70161.05185571227,70275.32422696993,70046.77948445462,,,,70330.44825966241,54.6204169786458
2024-11-01 16:37:00+00:00,70219.9,70219.9,70073.17,70078.5,38.40499,70154.45368427402,70268.72605553168,70040.18131301636,,,,70278.96422481217,47.09238439822142
2024-11-01 16:38:00+00:00,70078.01,70146.0,70068.07,70099.9,31.33852,70147.45504733763,70261.72741859528,70033.18267607997,,,,70241.30088874904,48.25467815676841
2024-11-01 16:39:00+00:00,70099.91,70198.0,70098.97,70139.9,21.03573,70140.22032051526,70254.49269177292,70025.9479492576,,,,70220.080821575,50.44600563490779
2024-11-01 16:40:00+00:00,70139.9,70200.0,70126.0,70170.0,16.54276,70132.90138387991,70247.17375513757,70018.62901262226,,,,70209.96226294122,52.090194810305896
2024-11-01 16:41:00+00:00,70170.0,70196.0,70070.27,70087.31,21.42387,70125.62214388196,70239.89451513962,70011.34977262431,,,,70179.80219138345,47.43397164759796
2024-11-01 16:42:00+00:00,70087.31,70112.0,70050.0,70087.52,21.13018,70118.47539476439,70232.74776602205,70004.20302350674,,,,70154.88173349712,47.44681941888113
2024-11-01 16:43:00+00:00,70087.52,70094.0,69922.24,69944.01,56.86274,70111.51306412018,70225.78543537784,69997.24069286253,,,,70097.14786068426,40.213437679035344
2024-11-01 16:44:00+00:00,69944.0,69965.94,69865.89,69965.94,58.52736,70104.74248395776,70219.01485521541,69990.4701127001,,,,70055.702876557,41.676684651840176
2024-11-01 16:45:00+00:00,69965.94,70021.21,69879.9,70016.0,41.24874,70098.12234501421,70212.39471627187,69983.84997375656,,,,70035.15543489123,44.98661832093317
2024-11-01 16:46:00+00:00,70015.99,70067.02,70015.99,70054.0,20.88564,70091.57059121973,70205.84296247739,69977.29821996207,,,,70028.74018591503,47.42570900132066
2024-11-01 16:47:00+00:00,70053.99,70060.61,70002.13,70044.0,27.42686,70084.9689790163,70199.24135027395,69970.69660775864,,,,70021.4957378165,46.83720199910655
2024-11-01 16:48:00+00:00,70044.0,70190.18,70043.99,70133.99,30.89732,70078.1745958447,70192.44696710235,69963.90222458704,,,,70039.52050762848,52.54418024848694
2024-11-01 16:49:00+00:00,70133.98,70168.0,70118.18,70128.33,18.2569,70071.02604156989,70185.29841282754,69956.75367031223,,,,70053.36752297667,52.16487970917742
2024-11-01 16:50:00+00:00,70128.32,70130.0,70039.9,70090.88,29.10797,70063.36671918802,70177.63909044568,69949.09434793037,,,,70055.44272602894,49.612920622608634
2024-11-01 16:51:00+00:00,70090.88,70228.0,70090.88,70228.0,23.82538,70055.05280811456,70169.32517937222,69940.7804368569,,,,70093.10046117636,57.76080403029089
2024-11-01 16:52:00+00:00,70228.0,70228.0,70139.9,70153.76,22.24908,70045.96538809841,70160.23775935607,69931.69301684076,,,,70104.94307468004,52.78400816578508
2024-11-01 16:53:00+00:00,70153.76,70180.0,70123.58,70134.67,22.86198,70036.03042721289,70150.30279847054,69921.75805595523,,,,70109.81877524346,51.553934664554475
2024-11-01 16:54:00+00:00,70134.67,70140.0,70109.1,70109.11,21.89501,70025.21795999316,70139.49033125081,69910.9455887355,,,,70107.26719026624,49.87792439832181
2024-11-01 16:55:00+00:00,70109.1,70164.0,70094.36,70114.01,28.53627,70013.5548527828,70127.82722404046,69899.28248152515,,,,70106.53030402669,50.21208764971782
2024-11-01 16:56:00+00:00,70114.0,70140.0,70064.68,70086.0,26.89719,70001.1275670373,70115.39993829496,69886.85519577964,,,,70098.75177448314,48.232515805360556
2024-11-01 16:57:00+00:00,70085.99,70094.97,69984.76,69995.8,54.61346,69988.08729292589,70102.35966418355,69873.81492166824,,,,70069.10134637081,42.43120107492481
2024-11-01 16:58:00+00:00,69995.79,70000.97,69897.69,69904.0,57.04833,69974.6396443381,70088.91201559575,69860.36727308044,,,,70021.23056818618,37.489092658540535
2024-11-01 16:59:00+00:00,69903.99,69949.48,69894.0,69920.73,30.32962,69961.04086729417,70075.31323855183,69846.76849603651,,,,69986.79360254447,38.88611948905372
2024-11-01 17:00:00+00:00,69920.72,69951.24,69900.0,69913.98,35.87806,69947.59320548472,70061.86557674238,69833.32083422707,,,,69957.46304607052,38.51214739632542
2024-11-01 17:01:00+00:00,69913.98,69934.34,69895.04,69898.0,23.72978,69934.62797064384,70048.90034190149,69820.35559938618,,,,69930.05836665533,37.59046773618418
2024-11-01 17:02:00+00:00,69898.0,70016.13,69897.99,69996.0,33.49831,69922.49160618625,70036.7639774439,69808.21923492859,,,,69933.90617705279,46.108453315126575
2024-11-01 17:03:00+00:00,69996.0,70020.0,69899.91,69902.05,27.38783,69911.53025916601,70025.80263042367,69797.25788790836,,,,69913.5680026705,40.41375675223963
2024-11-01 17:04:00+00:00,69902.04,69931.6,69888.0,69892.0,11.83079,69902.07049607212,70016.34286732977,69787.79812481446,,,,69895.19199171857,39.846816073107135
2024-11-01 17:05:00+00:00,69891.99,69934.84,69813.6,69915.92,60.07753,69894.40481208611,70008.67718334377,69780.13244082846,,,,69887.2893445092,41.9346931161372
2024-11-01 17:06:00+00:00,69915.92,69981.79,69841.05,69848.01,110.80329,69888.76826842155,70003.04063967921,69774.4958971639,,,,69864.16159546367,37.911469628393334
2024-11-01 17:07:00+00:00,69848.01,69890.0,69760.72,69789.99,45.90197,69885.32859414832,69999.60096540597,69771.05622289066,,,,69831.16763137835,34.83635002502753
2024-11-01 17:08:00+00:00,69790.0,69790.0,69479.0,69479.0,135.86275,69884.16942641741,69998.44179767507,69769.89705515976,,,,69724.58098027391,23.727018208723436
2024-11-01 17:09:00+00:00,69479.01,69664.0,69475.0,69632.0,63.76687,69885.27922049789,69999.55159175555,69771.00684924024,,,,69678.41198401814,34.75144202969773
2024-11-01 17:10:00+00:00,69632.0,69632.0,69516.0,69520.38,41.04586,69888.55518820668,70002.82755946433,69774.28281694902,,,,69613.39189628756,31.207552640071228
2024-11-01 17:11:00+00:00,69520.37,69644.0,69496.0,69644.0,36.26368,69893.79287698775,70008.0652482454,69779.52050573009,,,,69594.15575943794,38.66740255227013
2024-11-01 17:12:00+00:00,69644.0,69886.0,69644.0,69866.0,122.79754,69900.70213030982,70014.97450156747,69786.42975905216,,,,69638.02875565313,49.30013834521458
2024-11-01 17:13:00+00:00,69866.0,69898.0,69813.52,69859.91,60.52225,69908.91576902437,70023.18814028203,69794.64339776672,,,,69674.21954762895,49.04893106953244
2024-11-01 17:14:00+00:00,69859.9,69909.09,69833.04,69894.0,11.97143,69918.00834498374,70032.2807162414,69803.73597372608,,,,69714.22497925871,50.56735254728084
2024-11-01 17:15:00+00:00,69894.0,70014.99,69878.78,69996.01,30.23521,69927.5110911777,70041.78346243536,69813.23871992005,,,,69774.67643309858,54.89875009103971
2024-11-01 17:16:00+00:00,69996.0,70150.0,69992.0,70120.16,88.85745,69936.93851606731,70051.21088732497,69822.66614480966,,,,69857.26351287172,59.54473587002796
2024-11-01 17:17:00+00:00,70120.15,70181.83,70070.73,70181.82,42.7473,69945.80670265338,70060.07907391104,69831.53433139573,,,,69941.32336009404,61.657316451109196
2024-11-01 17:18:00+00:00,70181.82,70181.83,70103.88,70119.82,52.30829,69953.66168205388,70067.93405331153,69839.38931079622,,,,69994.03756441694,58.35737062137343
2024-11-01 17:19:00+00:00,70119.81,70131.49,70064.18,70128.05,20.68376,69960.0910175538,70074.36338881146,69845.81864629615,,,,70038.93688941987,58.673556921558685
2024-11-01 17:20:00+00:00,70128.04,70128.04,70051.8,70063.99,20.87345,69964.74780042953,70079.02017168718,69850.47542917187,,,,70058.44112824724,55.16263105210719
2024-11-01 17:21:00+00:00,70064.0,70076.17,70016.34,70016.34,37.54511,69967.35144243657,70081.62381369423,69853.07907117892,,,,70061.26845902285,52.639434337074945
2024-11-01 17:22:00+00:00,70016.34,70060.0,70007.65,70032.01,11.55052,69967.70764813293,70081.98001939058,69853.43527687527,,,,70066.84232364334,53.3944133723709
2024-11-01 17:23:00+00:00,70032.0,70072.59,70010.17,70060.0,17.03792,69965.70249568183,70079.97486693949,69851.43012442418,,,,70077.8729580514,54.78103265967916
2024-11-01 17:24:00+00:00,70060.01,70099.02,70042.82,70042.82,16.05773,69961.30682941155,70075.5792006692,69847.0344581539,,,,70081.64617647718,53.72446741356262
2024-11-01 17:25:00+00:00,70042.82,70060.0,69978.11,70044.01,24.10781,69954.57625888725,70068.8486301449,69840.30388762959,,,,70084.24139628698,53.79094904078583
2024-11-01 17:26:00+00:00,70044.0,70060.0,70008.62,70024.0,23.37057,69945.63588022787,70059.90825148553,69831.36350897021,,,,70080.39500336033,52.427024830396746
2024-11-01 17:27:00+00:00,70023.99,70060.0,70019.9,70053.99,13.36955,69934.6780541211,70048.95042537876,69820.40568286345,,70053.99,,70084.285486251,54.2974300851756
2024-11-01 17:28:00+00:00,70054.0,70103.03,70030.3,70031.57,27.71107,69921.95232550563,70036.22469676328,69807.67995424797,,,,70080.95164491958,52.631469496856155
2024-11-01 17:29:00+00:00,70031.58,70060.0,70000.0,70045.53,44.44776,69907.75582699994,70022.0281982576,69793.48345574229,,70045.53,,70081.17397825126,53.586385846602624
2024-11-01 17:30:00+00:00,70045.54,70060.0,69959.9,69959.9,29.26435,69892.41682149863,70006.68919275628,69778.14445024097,,,,70058.51903693897,47.288994204444414
2024-11-01 17:31:00+00:00,69959.9,69959.9,69892.53,69892.54,12.80569,69876.28659350504,69990.55896476269,69762.01422224738,,,,70021.96907857357,43.007357512154826
2024-11-01 17:32:00+00:00,69892.53,69920.0,69784.0,69786.02,27.98135,69859.72471602395,69973.9970872816,69745.4523447663,,,,69964.07424984625,37.26185555296122
2024-11-01 17:33:00+00:00,69786.01,69824.94,69720.0,69800.84,49.03067,69843.09040057674,69957.36277183439,69728.81802931908,,,,69920.44939625857,38.49300689641064
2024-11-01 17:34:00+00:00,69800.85,69829.84,69774.0,69774.0,16.40939,69826.72799384072,69941.00036509837,69712.45562258306,,,,69877.97415391805,37.0740512808728
2024-11-01 17:35:00+00:00,69774.0,69789.4,69712.0,69754.97,26.18085,69810.95529857122,69925.22766982888,69696.68292731357,,,,69838.68462883326,36.059105408198015
2024-11-01 17:36:00+00:00,69754.97,69757.57,69623.85,69636.37,98.04977,69796.05736081299,69910.32973207065,69681.78498955534,,,,69776.37331620349,30.46201799105836
